timestamp,next_state_qr,next_state_cv,action_qr,action_cv,reward,efe,info_gain,pragmatic_value,elapsed,real_throughput_cv,real_throughput_qr,predicted_throughput_cv,predicted_throughput_qr,rmse_throughput_cv,rmse_throughput_qr
2025-07-16T13:50:12.236191,"FullStateDQN(data_quality=800, data_quality_target=900, throughput=36, throughput_target=60, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=0, throughput_target=5, model_size=3, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_DATA_QUALITY,0.8025156250000001,-1.0270812960305822,4.27666690676223,-15.30374820279281,137.36093044281006,0,36,0.30076881577043063,39.25075676913636,0.30076881577043063,3.250756769136359
2025-07-16T13:51:22.981185,"FullStateDQN(data_quality=800, data_quality_target=900, throughput=56, throughput_target=60, model_size=1, model_size_target=1, cores=3, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=0, throughput_target=5, model_size=3, model_size_target=4, cores=3, free_cores=2, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,INC_CORES,0.9721452546296298,0.5322796216702592,5.9200846265553935,-15.387805004885132,70.73148679733276,0,56,0.11673218404172661,54.91011415295261,0.11673218404172661,1.089885847047391
2025-07-16T13:52:25.026012,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=39, throughput_target=60, model_size=1, model_size_target=1, cores=3, free_cores=2, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=3, throughput_target=5, model_size=2, model_size_target=4, cores=3, free_cores=2, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,DEC_PRED_QUALITY,1.4432576673642232,-0.0542852786828547,3.5835197262022827,-13.63780500488515,62.04474472999573,3,39,2.21309267069402,33.24692618756736,0.7869073293059801,5.753073812432639
2025-07-16T13:53:27.534276,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=46, throughput_target=60, model_size=1, model_size_target=1, cores=3, free_cores=2, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=3, throughput_target=5, model_size=2, model_size_target=4, cores=3, free_cores=2, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,DILLY_DALLY,1.7151697044012604,-0.0542852786828458,3.583519726202285,-13.63780500488514,62.508185148239136,3,46,5.026621917093355,54.07871483057918,2.0266219170933546,8.07871483057918
2025-07-16T13:54:29.931772,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=57, throughput_target=60, model_size=1, model_size_target=1, cores=4, free_cores=1, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=2, throughput_target=5, model_size=2, model_size_target=4, cores=2, free_cores=2, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,1.4325076673642232,-0.0542852786828476,3.583519726202285,-13.63780500488514,62.397404193878174,2,57,1.2361701483129623,61.30631880861456,0.7638298516870377,4.306318808614563
2025-07-16T13:55:38.588516,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=56, throughput_target=60, model_size=1, model_size_target=1, cores=4, free_cores=2, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=4, throughput_target=5, model_size=2, model_size_target=4, cores=3, free_cores=1, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_CORES,1.801762296993853,-0.0542852786828493,3.583519726202285,-13.63780500488514,68.65666317939758,4,56,3.648345166239385,65.06612269636683,0.3516548337606151,9.066122696366833
2025-07-16T13:57:36.080963,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=65, throughput_target=60, model_size=1, model_size_target=1, cores=5, free_cores=0, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=4, throughput_target=5, model_size=2, model_size_target=4, cores=3, free_cores=0, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DILLY_DALLY,1.808132667364223,1.4733806420401887,5.19209014180338,-13.00442378547746,117.49236464500429,4,65,6.048248290122105,55.92274579080969,2.048248290122105,9.077254209190308
2025-07-16T13:58:38.905905,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=65, throughput_target=60, model_size=1, model_size_target=1, cores=5, free_cores=0, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=2, throughput_target=5, model_size=2, model_size_target=4, cores=2, free_cores=1, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,DEC_CORES,1.5361326673642233,0.1064038521414829,4.246263166045438,-14.00652598057062,62.824872970581055,2,65,-0.7176417622866009,61.26687437362383,2.717641762286601,3.7331256263761716
2025-07-16T13:59:41.574742,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=53, throughput_target=60, model_size=1, model_size_target=1, cores=4, free_cores=2, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=3, throughput_target=5, model_size=2, model_size_target=4, cores=3, free_cores=1, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_CORES,1.5653039636605195,0.9133069685114972,4.969814087322181,-14.056507118810686,62.66876435279846,3,53,1.7395053089516512,52.496941838787585,1.2604946910483488,0.5030581612124152
2025-07-16T14:01:36.725047,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=60, throughput_target=60, model_size=1, model_size_target=1, cores=5, free_cores=0, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=288, data_quality_target=288, throughput=3, throughput_target=5, model_size=2, model_size_target=4, cores=2, free_cores=1, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 128, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,1.584132667364223,0.8894050596694818,4.812050654404969,-12.927944708998384,115.15022706985474,3,60,3.7102505692972985,61.21763818852653,0.7102505692972985,1.2176381885265286
